id,original_comment,stemmed_comment,toxicity_score,severity_level,category,is_cyberbullying,sample_weight
733,Geloo lutpeeee 💯💯💯,geloo lutpeeee,0,safe,non-cyberbullying,0,0.5290237467018469
734,ngapain si rrq😂😂,ngapain si rrq,0,safe,non-cyberbullying,0,0.5290237467018469
735,Gok gok gok😂,gok gok gok,0,safe,non-cyberbullying,0,0.5290237467018469
736,"RRQ SAHRONI, 
RRQ EKO
RRQ KUYA
Kenapa gak di mainin",rrq sahroni rrq eko rrq kuya tidak mainin,0,safe,non-cyberbullying,0,0.5290237467018469
737,apaansi fani maennya kabur 😂😂,apaansi fani maennya kabur,0,safe,non-cyberbullying,0,0.5290237467018469
738,Rrq mulu yg di sanjung dih casterr,rrq mulu di sanjung dih casterr,0,safe,non-cyberbullying,0,0.5290237467018469
739,Mulai sisen ini gw pens onic,mulai sisen saya pens onic,0,safe,non-cyberbullying,0,0.5290237467018469
740,lutpi gg,lutpi gg,0,safe,non-cyberbullying,0,0.5290237467018469
741,7:03 ngapain siduren ini,ngapain siduren,0,safe,non-cyberbullying,0,0.5290237467018469
742,maen ko ngepush rrq b o t 😂😂,maen ko ngepush rrq b o t,0,safe,non-cyberbullying,0,0.5290237467018469
743,Dulu kingdom bilang toyy lebih jago dari Skylar tapi buktinya🗿,dulu kingdom bilang toyy lebih jago skylar bukti,0,safe,non-cyberbullying,0,0.5290237467018469
744,Toy epik liat cara mainnya,toy epik liat cara main,0,safe,non-cyberbullying,0,0.5290237467018469
745,"Dah tau Fanny indo hanyalah dongeng, eh malah pick Fanny 😂😂😂",tahu fanny indo hanya dongeng eh malah pick fanny,0,safe,non-cyberbullying,0,0.5290237467018469
746,Gampang gini,gampang gin,0,safe,non-cyberbullying,0,0.5290237467018469
747,Tu sutzujin kaga dimainin,tu sutzujin kaga dimainin,0,safe,non-cyberbullying,0,0.5290237467018469
748,Fanny Farming Minions. 🗿,fanny farming minions,0,safe,non-cyberbullying,0,0.5290237467018469
749,Ketemu mantan nih wkwk,ketemu mantan nih wkwk,0,safe,non-cyberbullying,0,0.5290237467018469
750,"Lutpii udah layak di adu di panggung intern, ngeri",lutpii layak adu panggung intern ngeri,0,safe,non-cyberbullying,0,0.5290237467018469
751,Raja jadi²an ingin lawan raja sesungguhnya = DIJADIKAN TAMAN BERMAIN SAMA ONIC... RINZ KOCAK 😂,raja jadi lawan raja sungguh jadi taman main sama onic rinz kocak,0,safe,non-cyberbullying,0,0.5290237467018469
752,Enak ga dikasih paham 😜👆😜👆😜👆,enak kasih paham,0,safe,non-cyberbullying,0,0.5290237467018469
753,Kocak rrq,kocak rrq,0,safe,non-cyberbullying,0,0.5290237467018469
754,sekarang konsepnya kayak nongkrong di cafe gitu ya,sekarang konsep nongkrong cafe gitu,0,safe,non-cyberbullying,0,0.5290237467018469
755,"Kok saya lihat RRQ sekarang agak aneh, engga sekompak dulu",kok lihat rrq sekarang aneh engga kompak dulu,0,safe,non-cyberbullying,0,0.5290237467018469
756,Ngan hayoh weh “Terbuang dalam waktu” ALAY,hayoh weh buang waktu alay,0,safe,non-cyberbullying,0,0.5290237467018469
757,Malu gk ppq,malu ppq,0,safe,non-cyberbullying,0,0.5290237467018469
758,Haduh RRQ 😂😂😂😂,haduh rrq,0,safe,non-cyberbullying,0,0.5290237467018469
759,gue gak mau ngata²in rrq tapi sangat disayangkan skaylar dilepas  keep strong aja buat rrq,tidak mau ngatain rrq sangat sayang skaylar lepas keep strong buat rrq,0,safe,non-cyberbullying,0,0.5290237467018469
760,gue gak mau ngata²in rrq tapi sangat disayangkan skaylar dilepas  keep strong aja buat rrq,tidak mau ngatain rrq sangat sayang skaylar lepas keep strong buat rrq,0,safe,non-cyberbullying,0,0.5290237467018469
761,"Ga dkung rrq sejak ada rinz , ... Kbnyakan omong jir , isinya gkada",dkung rrq sejak rinz kbnyakan omong jir isi gkada,0,safe,non-cyberbullying,0,0.5290237467018469
762,mana yang kemaren² ngebanding bandingin Skylar sama toy kok ga ada apa²nya di hadapan Skylar 😂,mana kemaren ngebanding bandingin skylar sama toy kok ada apa hadap skylar,0,safe,non-cyberbullying,0,0.5290237467018469
763,Geloookkk onick cvk,geloookkk onick cvk,0,safe,non-cyberbullying,0,0.5290237467018469
764,Rinz mati di base 😂,rinz mati base,5,moderate_toxic,cyberbullying,1,9.113636363636363
765,Gw paham kenapa Skylar lebih milih ke onic drpd rrq 😂 roster rrq EMG ga jelas 😂,paham skylar lebih milih onic drpd rrq roster rrq memang jelas,0,safe,non-cyberbullying,0,0.5290237467018469
766,Counter onic turunin rezz🤣,counter onic turunin rezz,0,safe,non-cyberbullying,0,0.5290237467018469
767,Gelo lutfi,gelo lutfi,0,safe,non-cyberbullying,0,0.5290237467018469
768,"Mana yang bilang tembak tembang Toyy Toyy
King skylar nihh",mana bilang tembak tembang toyy toyy king skylar nihh,0,safe,non-cyberbullying,0,0.5290237467018469
769,Sudah lah jgn main raja rajaan lagii 😂😂😂,lah jangan main raja raja,0,safe,non-cyberbullying,0,0.5290237467018469
770,lutpi gila sih gameplaynya... GG piii,lutpi gila sih gameplaynya gg piii,0,safe,non-cyberbullying,0,0.5290237467018469
771,Kedua nya tim favorit gua keren onic best RRQ,dua tim favorit keren onic best rrq,0,safe,non-cyberbullying,0,0.5290237467018469
772,Kasian rinz di ayam ayamin sanz,kasi rinz ayam ayamin sanz,0,safe,non-cyberbullying,0,0.5290237467018469
773,FIXX INI MAH ONIC LAGI ONIC LAGI YANG JUARA. TUTUP AJA MPL. GMNA MAU KE KANCAH NASIONAL JUARANYA JUGA ITU ITU AJA,fixx mah onic onic yang juara tutup mpl gmna mau kancah nasional juara itu saja,0,safe,non-cyberbullying,0,0.5290237467018469
774,STRESS LUTPII,stress lutpii,0,safe,non-cyberbullying,0,0.5290237467018469
775,push mmr pharsa,push mmr pharsa,0,safe,non-cyberbullying,0,0.5290237467018469
776,Lokal...!!,lokal,0,safe,non-cyberbullying,0,0.5290237467018469
777,Lutpi improve bget sih❤,lutpi improve banget sih,0,safe,non-cyberbullying,0,0.5290237467018469
778,loh mana kok gak ada fans ppq yg komen wkwkw,loh mana kok ada fans ppq komen wkwkw,0,safe,non-cyberbullying,0,0.5290237467018469
779,Zunesh di ospek kairi hahhaa 😂,zunesh ospek kairi hahhaa,0,safe,non-cyberbullying,0,0.5290237467018469
780,KASIAN KALAH RRQ🤡,kasi kalau rrq,0,safe,non-cyberbullying,0,0.5290237467018469
781,3 kata lucu : toyy diatas skylar,kata lucu toyy atas skylar,0,safe,non-cyberbullying,0,0.5290237467018469
782,2 tim makanan srg 😂,tim makan srg,0,safe,non-cyberbullying,0,0.5290237467018469
783,Ternyata bener fanny di indonesia cuma dongeng,nyata benar fanny indonesia cuma dongeng,0,safe,non-cyberbullying,0,0.5290237467018469
784,Mvp lutpi,mvp lutpi,0,safe,non-cyberbullying,0,0.5290237467018469
785,ga berasa royal derby nya😂,asa royal derby,0,safe,non-cyberbullying,0,0.5290237467018469
786,rinz mau di tutorin potitioning pharsa kah? 😂,rinz mau tutorin potitioning pharsa,0,safe,non-cyberbullying,0,0.5290237467018469
787,Kami kingdom pamit😊😊,kingdom pamit,0,safe,non-cyberbullying,0,0.5290237467018469
788,gokil lutpi,gokil lutpi,0,safe,non-cyberbullying,0,0.5290237467018469
789,Alhamdulillah sang raja langit onic 🇮🇩🔥menang skor 2.0 pempek jdi badut Konoha 🤡 goonic 🇮🇩,alhamdulillah sang raja langit onic memang skor pempek jadi badut konoha goonic,0,safe,non-cyberbullying,0,0.5290237467018469
790,"RINZ MIDLANER PALING JAGO, CATAT.",rinz midlaner paling jago catat,0,safe,non-cyberbullying,0,0.5290237467018469
791,Wkwkw zunesh kocakk,wkwkw zunesh kocakk,0,safe,non-cyberbullying,0,0.5290237467018469
792,Si rinz ini oon bngt aj9 gk bisa posisi,si rinz oon banget tidak posisi,0,safe,non-cyberbullying,0,0.5290237467018469
793,Rraqontol out rinz,rraqontol out rinz,0,safe,non-cyberbullying,0,0.5290237467018469
794,Skylar memang gak diragukan udh masak pengalaman👍,skylar memang ragu masak alam,0,safe,non-cyberbullying,0,0.5290237467018469
795,Lutpi jago bangett woii wkwkw,lutpi jago banget woii wkwkw,0,safe,non-cyberbullying,0,0.5290237467018469
796,Kalo gua jadi rinz malu sih dibunuh dalam base wkwkwkk efek kiboyy,kalau jadi rinz malu sih bunuh base wkwkwkk efek kiboyy,5,moderate_toxic,cyberbullying,1,9.113636363636363
797,MAMPOS KAU PPQ,mampos kamu ppq,0,safe,non-cyberbullying,0,0.5290237467018469
798,"Hyper apaan ini buset,kaya bocah epic main nya,coach rrq gajelas sumpah,padahal roster kmrn ngga jelek jelek bngt malah diganti roster nya idiot",hyper apa busetkaya bocah epic main nyacoach rrq gajelas sumpahpadahal roster kmrn ngga jelek jelek banget malah ganti roster idiot,8,severe_toxic,cyberbullying,1,9.113636363636363
799,19:02 ahh lutpi moment🎉🎉🎉,ahh lutpi moment,0,safe,non-cyberbullying,0,0.5290237467018469
800,Makan lah itu jual skylar,lah jual skylar,0,safe,non-cyberbullying,0,0.5290237467018469
801,Sutsujin mna bg,sutsujin mna bg,0,safe,non-cyberbullying,0,0.5290237467018469
802,Gelooo skylarr improve bgt + tanpa death,gelooo skylarr improve banget death,0,safe,non-cyberbullying,0,0.5290237467018469
